message,sender_label,receiver_label,score_delta,speaker,receiver,game_id,message_position,season,year
good work,1,,0,austria,turkey,2,32,Winter,1901
glad to see russia down a peg here,1,True,0,austria,turkey,2,33,Winter,1901
nothing whats the plan here unfortunate for the two of us that russia left that fleet in the black sea ,0,False,0,austria,turkey,2,34,Spring,1902
yeah im not sure what his play is russia seems very inconsistent,1,False,0,turkey,austria,2,35,Spring,1902
i think ill need a few turns before i could move north to attack russia though what is a good plan from here,0,False,0,turkey,austria,2,36,Spring,1902
looks like youre pretty committed north already the fleet builds sold it,1,,0,austria,turkey,2,37,Spring,1902
youre in a good spot  you should take the black sea here that will give you a ton of leverage in the future,0,,0,austria,turkey,2,38,Spring,1902
so are we just coordinating anymore you might as well just tell me you want to attack me,1,True,0,austria,turkey,2,39,Spring,1902
hi im actually away from home so i havent been paying too close attention yet,1,True,0,turkey,austria,2,40,Spring,1902
yeah ill take care of that fleet in bla then with 1 support it should be easy to move on to mos,1,True,0,turkey,austria,2,41,Spring,1902
looks like we were always at war with eurasia after all,1,True,0,turkey,austria,2,42,Fall,1902
seems as if  whats the plan,1,True,0,austria,turkey,2,43,Fall,1902
poor russia,1,True,0,turkey,austria,2,44,Fall,1902
i feel bad but i ended up going to sleep before i got a response from you so i figured you were out to attack me,0,False,0,austria,turkey,2,45,Fall,1902
very poor russia  the worst possible start,1,True,0,austria,turkey,2,46,Fall,1902
you squeezed him too hard and now hes dead 😦,1,True,0,turkey,austria,2,47,Fall,1902
i didnt squeeze him haha,1,False,0,austria,turkey,2,48,Fall,1902
but yeah we had a good mutual effort there,1,False,0,austria,turkey,2,49,Fall,1902
mutual as in he got his stuff destroyed while he got walked over huh,1,True,0,turkey,austria,2,50,Fall,1902
i mean hes partially to blame of course,1,True,0,turkey,austria,2,51,Fall,1902
anyway i dont think im doing too badly for my first gae,1,True,0,turkey,austria,2,52,Fall,1902
i havent attacked you so far either nor have i had the opportunity to,1,True,0,turkey,austria,2,53,Fall,1902
besides claiming centers that are close to me,1,True,0,turkey,austria,2,54,Fall,1902
youre not doing badly,1,True,0,austria,turkey,2,55,Fall,1902
just need to keep that momentum going,1,True,0,austria,turkey,2,56,Fall,1902
eh im good with what i havehad,1,True,0,turkey,austria,2,57,Fall,1902
an attack of strength 3 4 for when you really really really really want that region 😭,1,True,-1,turkey,austria,2,58,Fall,1903
yeah,1,True,1,austria,turkey,2,59,Fall,1903
italy is such a pain in my ass,0,True,1,austria,turkey,2,60,Fall,1903
i must say i agree,1,True,-3,turkey,austria,2,61,Winter,1903
you online,1,True,3,austria,turkey,2,62,Fall,1904
yep,1,True,-5,turkey,austria,2,63,Winter,1904
its going poorly for me but im a rational player so if you wanna suggest something go ahead,1,True,-5,turkey,austria,2,64,Winter,1904
im thinking its tough because id rather keep it clean than overtly lie to you im not that type of player honestly youre in a tough spot,1,False,5,austria,turkey,2,65,Winter,1904
sure am,1,True,-5,turkey,austria,2,66,Winter,1904
you request the pause,1,True,5,austria,turkey,2,67,Spring,1905
so believe it or not i may actually have to work with you if i dont want e or g to win,1,True,5,austria,turkey,2,68,Fall,1905
i believe you because i can see that happening too,1,,-5,turkey,austria,2,69,Fall,1905
so plan out a fair strategy  wouldnt be surprised if you were mad but im willing to put some of that shit behind for the good of the game and the players on the losing end of it,1,True,5,austria,turkey,2,70,Fall,1905
alright but heres the thing 23 of turkey is occupied by you and italy so the payment would come out of your own pocket,1,True,-5,turkey,austria,2,71,Fall,1905
like im willing to look beyond there and consider maybe russia or italy,1,True,-5,turkey,austria,2,72,Fall,1905
im willing to sacrifice a little but not much  im the main line of defense against germany rn,1,True,5,austria,turkey,2,73,Fall,1905
at least youre semi reasonable about it  many arent,1,True,5,austria,turkey,2,74,Fall,1905
i also dont want germany to win and i can see that youre being pressured,1,True,-5,turkey,austria,2,75,Fall,1905
if you were to fall to germany completely that would be bad for me too,1,True,-5,turkey,austria,2,76,Fall,1905
right,1,True,5,austria,turkey,2,77,Fall,1905
my guess is theyre looking to draw it out at this point unless someone has a 1909 stab,1,True,5,austria,turkey,2,78,Fall,1905
englad is getting some reinforcements to stp now,1,,-5,turkey,austria,2,79,Fall,1905
yeah i see  we need to move this turn,1,True,5,austria,turkey,2,80,Fall,1905
honestly i should have reached out last turn but i thought i had a good guess left in me,1,False,5,austria,turkey,2,81,Fall,1905
i think if we can come to a nonagression accross the turkey straits that would be beneficial for both of us,1,,-5,turkey,austria,2,82,Fall,1905
you can use the armies stationed there now for your defense while i rebuild and attempt to go north,1,True,-5,turkey,austria,2,83,Fall,1905
thats fine,1,True,5,austria,turkey,2,84,Fall,1905
if you are okay with that then i will take con build an army in ank and then take smy,1,True,-5,turkey,austria,2,85,Spring,1906
you dont need con and amy right now  this only works if we give up what we have to  i can give you con but your units wont have anywhere to go after that esp if we cant break you out of sev here,1,False,5,austria,turkey,2,86,Spring,1906
is this about moscow i dont have a way to hold onto that yet,1,True,-5,turkey,austria,2,87,Spring,1906
yeah but we have to move fast esp as that english reinforcement is coming soon,1,False,5,austria,turkey,2,88,Spring,1906
as they lock down we need to move fast and keep them guessing,1,False,5,austria,turkey,2,89,Spring,1906
if i would be able to take moscow with you support then in fall i would be surrounded by three angry armies,1,True,-5,turkey,austria,2,90,Spring,1906
is there a step two to this plan,1,True,-5,turkey,austria,2,91,Spring,1906
frankly im not sure we get far anyway but we dont get anywhere if moscow is supported by stp next turn,1,True,5,austria,turkey,2,92,Spring,1906
i can see what youre saying but i am not afforded the luxury of a gamble at this point in the game,1,True,-5,turkey,austria,2,93,Spring,1906
youre not but you wont later either  you can still hold moscow with your fleet plus my army and worst comes to worst your army would be loose behind their front  the alternative is we continue to attack you and we all lost out  italy me you,1,False,5,austria,turkey,2,94,Spring,1906
i dont want to play that game,1,True,5,austria,turkey,2,95,Spring,1906
i think the only way i can hold moscow is if you move a rum  sev while i go to moscow then next turn we can hold it,1,,-5,turkey,austria,2,96,Spring,1906
for you to hold rum then youd retreat a con  bul simultaneously,1,True,-5,turkey,austria,2,97,Spring,1906
of course my fleet cannot support my army in moscow,1,True,-5,turkey,austria,2,98,Spring,1906
why not genuinely curous,1,True,5,austria,turkey,2,99,Spring,1906
oh never,1,True,5,austria,turkey,2,100,Spring,1906
i misread your statement,1,True,5,austria,turkey,2,101,Spring,1906
oh so give me your moves right now i want to confirm this i have to sleep in a sec,1,True,5,austria,turkey,2,102,Spring,1906
im not going for moscow its too far of a stretch at the moment,1,True,-5,turkey,austria,2,103,Spring,1906
hey im going to be away for a bit but just wanted to prod you prior to that about plans,1,True,-3,turkey,austria,2,104,Spring,1907
i hope to stay neutral for now though im not sure what germany  england will think of that,1,True,-3,turkey,austria,2,105,Spring,1907
to be upfront with you im not particularly happy with your moveset,1,True,3,austria,turkey,2,106,Spring,1907
i gave you con to solidify our line and you not only didnt do that but you attacked the remaining stalemate ally,1,True,3,austria,turkey,2,107,Spring,1907
what do you mean by solidify the line,1,True,-3,turkey,austria,2,108,Spring,1907
against the germans and the english,1,True,3,austria,turkey,2,109,Fall,1907
i think we agreed to a ceasefire the moscow plan was very wild at the time im going to be busy for two days so ill stay as i am for a bit and not attack any positions,1,,-3,turkey,austria,2,110,Fall,1907
i plan to build a fleet in con unless you have a better idea i do not plan to do anything with said fleet its just for my own protection,1,,-2,turkey,austria,2,111,Winter,1907
im read to attempt some push in the coming year if you have a suggestion,1,,-2,turkey,austria,2,112,Winter,1907
for example i could attempt a sev ukr after i move a smyarm,1,,-2,turkey,austria,2,113,Winter,1907
such that in the season after i can do a supported attack on moscow or something else,1,,-2,turkey,austria,2,114,Winter,1907
youre a dick dude  i will make sure that thats the last one you take  ill let eg walk over me of i have to,1,,2,austria,turkey,2,115,Fall,1908
i dont understand why people kill their own chances to survive games  whats wrong with holding the line its so frustrating playing with players that would rather sabotage themselves than work with a teammate,1,,2,austria,turkey,2,116,Fall,1908
you exist because of me  and you made a terrible terrible strategic move,1,,2,austria,turkey,2,117,Fall,1908
good talk,1,,2,austria,turkey,2,118,Fall,1908
hey france looking forward to playing with you,1,True,0,austria,france,2,0,Spring,1901
👌,1,True,0,france,austria,2,1,Spring,1901
you too man,1,True,0,france,austria,2,2,Spring,1901
the chats are so funnyyeah i think your okhand is telling the truth 😂,1,True,0,austria,france,2,3,Spring,1901
it said send an emoji and i dont read instructions as a matter of principle,1,,0,france,austria,2,4,Spring,1901
yeah rip,1,True,0,austria,france,2,5,Spring,1901
that went well for you,1,True,0,france,austria,2,6,Fall,1901
it did so far so good,1,True,0,austria,france,2,7,Fall,1901
i dont really have anything else for you lol just keeping lines open,1,True,0,france,austria,2,8,Fall,1901
thanks  what are negotiations like in the west,1,False,0,austria,france,2,9,Fall,1901
quiet out there apparently,1,False,0,austria,france,2,10,Fall,1901
not much going on england is strong and germany is worried about russia,0,True,0,france,austria,2,11,Fall,1901
yeah i see that,1,,0,austria,france,2,12,Winter,1901
what are your plans now,1,,0,austria,france,2,13,Winter,1901
need to think a bit,1,True,0,france,austria,2,14,Spring,1902
italy’s move was not great for me but he’s very concerned about trieste apparently,1,True,0,france,austria,2,15,Spring,1902
